OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,date,daily_weather_code,daily_temperature_2m_max,daily_temperature_2m_min,daily_temperature_2m_mean,daily_apparent_temperature_max,daily_apparent_temperature_min,daily_apparent_temperature_mean,daily_sunrise,daily_sunset,daily_daylight_duration,daily_sunshine_duration,daily_uv_index_max,daily_uv_index_clear_sky_max,daily_precipitation_sum,daily_rain_sum,daily_showers_sum,daily_snowfall_sum,daily_precipitation_hours,daily_precipitation_probability_max,daily_precipitation_probability_mean,daily_precipitation_probability_min,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,daily_wind_direction_10m_dominant,daily_shortwave_radiation_sum,daily_et0_fao_evapotranspiration
13,Dyess Air Force Base,,32.420833333333334,-99.85472222222222,act,xlsx,,2026-03-05,51,81.3,55.4,68.7,74.8,53.6,63.6,2026-03-05T07:01,2026-03-05T18:39,41884.7,31524.87,6.4,6.55,0.4,0.0,0.4,0.0,2.0,52,31,26,45.4,75.2,166,14.14,4.41
13,Dyess Air Force Base,,32.420833333333334,-99.85472222222222,act,xlsx,,2026-03-06,3,85.5,63.3,72.3,76.2,58.6,65.6,2026-03-06T07:00,2026-03-06T18:40,42003.4,38762.06,6.65,6.65,0.0,0.0,0.0,0.0,0.0,35,22,15,41.8,72.4,194,21.1,6.25
13,Dyess Air Force Base,,32.420833333333334,-99.85472222222222,act,xlsx,,2026-03-07,81,67.3,56.0,59.7,67.1,47.0,55.7,2026-03-07T06:59,2026-03-07T18:41,42122.73,12810.52,3.0,6.45,16.5,0.5,16.0,0.0,17.0,59,45,15,31.3,38.5,43,5.22,1.69
13,Dyess Air Force Base,,32.420833333333334,-99.85472222222222,act,xlsx,,2026-03-08,51,63.3,54.3,58.4,61.8,49.8,55.9,2026-03-08T06:58,2026-03-08T18:42,42242.6,19715.79,3.05,6.25,2.0,0.0,2.0,0.0,16.0,37,28,19,28.7,50.8,190,6.54,1.47
13,Dyess Air Force Base,,32.420833333333334,-99.85472222222222,act,xlsx,,2026-03-09,3,73.0,57.9,66.1,69.5,58.1,64.2,2026-03-09T06:56,2026-03-09T18:42,42362.94,39505.27,5.05,6.25,0.0,0.0,0.0,0.0,0.0,40,31,19,31.6,55.4,206,15.61,2.97
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-03,3,72.7,38.6,54.9,68.1,34.1,49.9,2026-03-03T06:17,2026-03-03T17:49,41474.1,37445.76,6.45,6.45,0.0,0.0,0.0,0.0,0.0,0,0,0,14.1,25.9,322,20.72,3.86
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-04,3,73.6,41.4,55.1,67.6,35.6,48.6,2026-03-04T06:16,2026-03-04T17:49,41602.98,29912.33,6.1,6.45,0.0,0.0,0.0,0.0,0.0,0,0,0,30.3,58.7,264,19.78,4.25
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-05,0,62.8,44.9,52.4,56.8,35.2,44.9,2026-03-05T06:15,2026-03-05T17:50,41732.72,38744.23,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0,0,0,26.7,57.2,279,21.3,4.26
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-06,3,61.1,44.2,52.3,52.4,39.0,43.9,2026-03-06T06:13,2026-03-06T17:51,41863.24,37103.82,6.15,6.15,0.0,0.0,0.0,0.0,0.0,0,0,0,38.1,63.0,49,20.58,4.69
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-07,3,64.5,48.1,56.9,49.1,35.6,41.9,2026-03-07T06:12,2026-03-07T17:52,41994.44,38474.5,6.0,6.15,0.0,0.0,0.0,0.0,0.0,1,0,0,51.6,69.5,41,18.95,6.85
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-08,3,72.6,54.6,64.3,57.8,43.2,51.0,2026-03-08T06:11,2026-03-08T17:53,42126.22,39178.29,5.7,6.1,0.0,0.0,0.0,0.0,0.0,2,1,0,47.9,66.6,61,19.22,7.7
14,Edwards Air Force Base,,34.90555555555555,-117.88361111111112,act,xlsx,,2026-03-09,51,65.5,51.6,58.3,64.7,48.3,53.6,2026-03-09T06:09,2026-03-09T17:54,42258.5,38653.2,6.0,6.0,0.9,0.0,0.9,0.0,6.0,3,2,1,22.9,25.6,233,17.87,3.75
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-03,3,70.1,57.4,63.0,71.3,57.4,63.5,2026-03-03T06:09,2026-03-03T17:46,41787.81,36178.2,6.5,6.55,0.0,0.0,0.0,0.0,0.0,0,0,0,20.0,34.6,112,15.98,2.42
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-04,45,71.3,55.8,63.6,75.9,54.0,65.0,2026-03-04T06:08,2026-03-04T17:46,41896.4,17679.59,6.6,6.6,0.0,0.0,0.0,0.0,0.0,1,1,0,15.2,28.1,125,15.39,2.28
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-05,45,76.8,62.8,68.4,79.1,64.6,70.4,2026-03-05T06:07,2026-03-05T17:47,42005.74,38450.13,6.7,6.7,0.0,0.0,0.0,0.0,0.0,10,3,0,19.8,31.3,143,20.72,3.64
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-06,3,77.7,63.5,69.3,79.4,65.6,71.2,2026-03-06T06:06,2026-03-06T17:48,42115.74,39162.61,6.45,6.8,0.0,0.0,0.0,0.0,0.0,16,6,2,21.3,33.1,137,20.38,3.65
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-07,3,78.0,63.8,69.3,81.7,66.0,71.9,2026-03-07T06:05,2026-03-07T17:48,42226.34,39118.27,6.85,6.85,0.0,0.0,0.0,0.0,0.0,13,5,1,17.4,29.9,146,20.76,3.77
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-08,0,79.5,60.8,69.3,82.0,62.5,71.4,2026-03-08T06:04,2026-03-08T17:49,42337.44,39527.22,6.45,6.45,0.0,0.0,0.0,0.0,0.0,16,8,2,13.0,15.1,173,21.64,4.05
15,Eglin Air Force Base,,30.48333333333333,-86.53333333333333,act,xlsx,,2026-03-09,3,79.3,62.0,69.5,81.3,65.6,71.8,2026-03-09T06:02,2026-03-09T17:50,42448.98,39641.13,6.25,6.45,0.0,0.0,0.0,0.0,0.0,18,10,5,13.2,16.2,194,20.92,3.93
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-03,1,59.4,34.7,45.6,50.1,25.6,36.2,2026-03-03T06:25,2026-03-03T17:43,40667.72,36708.49,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0,0,0,23.2,37.1,346,17.16,3.62
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-04,3,68.5,35.0,50.0,61.6,25.5,41.1,2026-03-04T06:23,2026-03-04T17:44,40847.43,30688.32,4.85,4.85,0.0,0.0,0.0,0.0,0.0,0,0,0,19.4,29.5,183,16.91,4.15
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-05,3,69.9,41.2,54.7,60.3,31.3,45.2,2026-03-05T06:22,2026-03-05T17:45,41028.29,36760.18,4.9,4.9,0.0,0.0,0.0,0.0,0.0,19,6,0,36.2,46.1,254,13.46,4.37
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-06,85,42.7,26.0,31.8,29.4,8.3,15.4,2026-03-06T06:20,2026-03-06T17:47,41210.18,10028.26,1.15,4.95,8.0,1.6,1.0,3.85,10.0,45,35,15,53.5,76.0,337,2.93,0.95
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-07,3,54.1,21.5,38.1,45.5,12.9,29.4,2026-03-07T06:18,2026-03-07T17:48,41392.97,37359.43,5.45,5.45,0.0,0.0,0.0,0.0,0.0,3,1,0,36.7,64.4,253,17.58,2.59
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-08,3,54.6,40.3,48.1,50.6,31.9,40.8,2026-03-08T06:16,2026-03-08T17:49,41576.54,35562.61,2.2,4.9,0.0,0.0,0.0,0.0,0.0,9,6,3,17.7,33.1,263,7.56,2.16
16,Ellsworth Air Force Base,,44.145,-103.1036111111111,act,xlsx,,2026-03-09,3,59.1,39.9,50.0,49.7,32.3,40.5,2026-03-09T06:14,2026-03-09T17:50,41760.74,38331.25,4.4,4.85,0.0,0.0,0.0,0.0,0.0,23,12,6,37.5,42.1,336,14.84,3.33
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-03,71,42.7,33.3,38.6,38.3,26.6,32.5,2026-03-03T06:29,2026-03-03T17:52,40950.94,633.19,2.75,6.3,7.8,7.4,0.0,0.28,6.0,67,22,1,15.2,28.1,345,7.25,0.89
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-04,1,55.1,30.8,41.1,49.2,24.0,34.2,2026-03-04T06:28,2026-03-04T17:53,41112.54,36087.11,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,17.8,24.5,214,18.52,2.83
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-05,3,57.5,31.7,46.2,48.0,24.6,37.8,2026-03-05T06:26,2026-03-05T17:54,41275.2,36593.7,5.75,5.75,0.0,0.0,0.0,0.0,0.0,49,17,0,21.7,39.9,226,17.57,3.52
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-06,85,41.6,23.5,29.6,33.2,8.1,16.1,2026-03-06T06:25,2026-03-06T17:55,41438.8,31747.68,5.5,6.55,8.3,2.6,0.1,3.92,9.0,80,67,47,44.5,60.1,336,12.04,0.89
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-07,3,43.2,19.8,31.1,32.6,10.4,19.6,2026-03-07T06:23,2026-03-07T17:57,41603.24,38081.33,6.2,6.2,0.0,0.0,0.0,0.0,0.0,7,2,0,50.1,83.5,250,19.98,2.53
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-08,3,51.8,37.2,44.7,37.3,16.5,26.7,2026-03-08T06:22,2026-03-08T17:58,41768.38,38259.24,4.85,5.6,0.0,0.0,0.0,0.0,0.0,2,1,0,58.6,99.0,261,16.73,4.73
17,Francis E. Warren Air Force Base,,41.13305555555556,-104.86694444444444,act,xlsx,,2026-03-09,3,61.2,45.6,52.4,47.0,29.2,38.4,2026-03-09T06:20,2026-03-09T17:59,41934.11,38713.5,5.35,5.65,0.0,0.0,0.0,0.0,0.0,6,4,2,42.4,82.4,259,17.88,5.42
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-03,3,53.9,30.3,41.9,45.1,23.5,35.2,2026-03-03T06:26,2026-03-03T17:38,40311.65,29605.61,3.7,4.0,0.0,0.0,0.0,0.0,0.0,6,1,0,24.7,37.4,212,13.34,1.76
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-04,51,47.5,35.4,41.3,37.4,27.7,33.4,2026-03-04T06:24,2026-03-04T17:39,40514.89,7200.0,1.2,3.8,0.4,0.4,0.0,0.0,1.0,59,29,6,28.5,48.2,242,7.76,1.05
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-05,51,46.0,32.1,39.3,38.2,24.5,31.3,2026-03-05T06:22,2026-03-05T17:41,40719.4,36084.22,3.6,3.95,0.3,0.0,0.3,0.0,2.0,11,8,3,21.1,36.4,243,12.13,1.57
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-06,3,47.0,30.6,38.3,40.5,24.6,31.8,2026-03-06T06:20,2026-03-06T17:42,40925.04,36471.88,4.1,4.1,0.0,0.0,0.0,0.0,0.0,30,12,5,12.2,27.0,197,15.56,1.87
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-07,3,44.5,33.9,39.8,39.2,27.1,33.2,2026-03-07T06:18,2026-03-07T17:44,41131.65,17068.64,3.55,4.15,0.0,0.0,0.0,0.0,0.0,20,11,4,19.4,39.6,183,5.07,0.83
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-08,45,50.4,40.9,45.2,40.6,33.1,36.7,2026-03-08T06:16,2026-03-08T17:45,41339.09,6754.77,1.5,4.05,0.0,0.0,0.0,0.0,0.0,21,11,4,39.2,65.2,211,3.25,0.96
18,Fairchild Air Force Base,,47.615,-117.65555555555557,act,xlsx,,2026-03-09,3,47.4,35.8,42.4,37.6,27.3,32.7,2026-03-09T06:14,2026-03-09T17:47,41547.24,37177.77,3.15,4.15,0.0,0.0,0.0,0.0,0.0,22,17,7,36.2,64.1,230,10.34,2.06
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-03,73,43.1,31.2,35.4,36.9,25.1,30.0,2026-03-03T06:36,2026-03-03T18:01,41115.18,0.0,1.45,4.95,7.3,5.8,0.0,1.05,12.0,64,29,2,16.2,30.2,142,2.56,0.33
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-04,51,51.1,43.9,47.4,48.5,36.9,43.5,2026-03-04T06:34,2026-03-04T18:02,41265.46,0.0,2.25,5.15,0.73,0.73,0.0,0.0,2.0,52,27,14,19.5,44.3,215,3.37,0.54
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-05,53,73.6,44.0,57.5,72.8,41.4,56.5,2026-03-05T06:33,2026-03-05T18:03,41416.75,38095.71,5.3,5.3,1.3,0.0,1.3,0.0,2.0,62,38,22,14.8,45.4,213,16.76,2.75
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-06,53,74.4,45.7,60.8,76.5,39.6,60.2,2026-03-06T06:31,2026-03-06T18:04,41568.93,31545.63,5.4,5.4,1.3,0.0,1.3,0.0,4.0,38,17,7,19.2,40.0,165,15.27,2.74
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-07,80,70.7,44.1,55.1,71.8,38.9,52.9,2026-03-07T06:30,2026-03-07T18:05,41721.9,26022.9,3.95,5.5,4.9,0.0,4.9,0.0,7.0,40,16,3,20.1,60.1,146,9.62,1.66
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-08,53,65.8,52.8,59.3,63.8,48.2,56.1,2026-03-08T06:28,2026-03-08T18:06,41875.55,38460.76,5.25,5.25,1.2,0.4,0.8,0.0,2.0,40,21,10,18.7,53.6,284,17.91,3.09
19,Fort George G. Meade,,39.10694444444445,-76.74305555555556,act,xlsx,,2026-03-09,51,71.7,53.5,61.3,71.3,52.0,60.9,2026-03-09T06:27,2026-03-09T18:07,42029.78,38562.58,4.4,5.05,0.6,0.6,0.0,0.0,3.0,23,20,13,13.8,33.8,209,13.32,2.28
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-03,3,86.0,58.2,71.8,81.9,52.3,65.6,2026-03-03T06:55,2026-03-03T18:29,41619.8,38394.61,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0,0,0,15.8,24.1,249,21.34,5.9
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-04,3,85.2,56.7,69.5,77.9,48.5,61.7,2026-03-04T06:54,2026-03-04T18:30,41739.18,31258.67,5.9,6.65,0.0,0.0,0.0,0.0,0.0,0,0,0,15.9,19.8,237,20.51,6.18
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-05,3,77.9,57.6,67.5,67.8,50.7,57.9,2026-03-05T06:53,2026-03-05T18:31,41859.37,38613.24,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0,0,0,37.0,49.3,280,21.55,7.13
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-06,3,71.5,53.4,63.5,66.8,46.0,56.6,2026-03-06T06:52,2026-03-06T18:31,41980.28,38691.84,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0,10.6,10.4,319,22.19,4.71
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-07,3,78.9,56.2,67.3,68.4,47.2,59.1,2026-03-07T06:50,2026-03-07T18:32,42101.83,38686.07,5.95,6.45,0.0,0.0,0.0,0.0,0.0,4,2,0,30.2,41.4,146,18.46,6.22
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-08,3,85.8,60.3,70.3,79.2,57.5,65.7,2026-03-08T06:49,2026-03-08T18:33,42223.94,39335.51,5.9,6.35,0.0,0.0,0.0,0.0,0.0,5,3,1,27.7,38.2,206,18.85,5.39
20,Gila Bend Air Force Auxiliary Field,,32.8875,-112.72,act,xlsx,,2026-03-09,3,79.9,59.9,68.3,74.3,57.3,63.8,2026-03-09T06:48,2026-03-09T18:34,42346.5,39476.97,5.95,6.45,0.0,0.0,0.0,0.0,0.0,10,6,4,26.3,34.2,229,18.78,5.13
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-03,3,86.8,58.1,71.7,83.9,57.6,69.4,2026-03-03T07:05,2026-03-03T18:41,41720.27,38090.88,6.25,6.55,0.0,0.0,0.0,0.0,0.0,1,0,0,26.6,47.5,188,20.78,5.34
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-04,3,78.8,63.2,70.3,78.5,62.2,70.1,2026-03-04T07:04,2026-03-04T18:41,41833.04,18000.0,5.95,6.55,0.0,0.0,0.0,0.0,0.0,45,11,1,30.3,60.1,174,13.01,3.21
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-05,3,86.3,63.0,73.0,78.4,62.2,68.4,2026-03-05T07:03,2026-03-05T18:42,41946.6,27155.92,6.2,6.65,0.0,0.0,0.0,0.0,0.0,45,22,17,45.6,72.0,175,12.9,5.2
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-06,3,85.6,63.6,73.6,78.2,60.3,68.0,2026-03-06T07:02,2026-03-06T18:43,42060.85,38532.41,6.75,6.75,0.0,0.0,0.0,0.0,0.0,23,16,11,39.6,72.0,198,21.18,6.57
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-07,81,74.2,57.1,64.0,75.4,51.0,61.8,2026-03-07T07:01,2026-03-07T18:44,42175.71,23023.95,4.85,6.55,29.1,0.0,29.1,0.0,19.0,67,48,11,32.9,37.8,48,9.31,2.17
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-08,80,61.9,56.5,59.0,63.1,53.1,57.5,2026-03-08T06:59,2026-03-08T18:44,42291.09,2234.55,1.9,6.3,11.7,2.1,9.6,0.0,22.0,42,36,25,19.9,37.8,66,3.41,0.86
21,Goodfellow Air Force Base,,31.42944444444445,-100.39888888888888,act,xlsx,,2026-03-09,3,72.9,60.9,66.1,72.2,59.6,65.8,2026-03-09T06:58,2026-03-09T18:45,42406.92,22695.6,2.6,6.35,0.0,0.0,0.0,0.0,0.0,38,34,25,20.0,42.1,194,6.35,1.6
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-03,45,23.4,12.8,18.5,17.7,0.9,10.2,2026-03-03T07:05,2026-03-03T18:16,40256.97,2047.85,4.65,4.8,0.0,0.0,0.0,0.0,0.0,0,0,0,21.7,32.0,351,11.2,0.59
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-04,45,37.6,21.4,28.5,32.5,13.0,20.1,2026-03-04T07:03,2026-03-04T18:18,40462.54,25876.19,4.6,4.9,0.0,0.0,0.0,0.0,0.0,0,0,0,24.2,36.4,311,13.62,1.06
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-05,56,32.5,13.6,24.6,26.1,3.8,16.2,2026-03-05T07:02,2026-03-05T18:19,40669.39,20788.24,2.2,4.8,0.1,0.0,0.1,0.0,1.0,15,5,0,15.9,28.1,19,4.95,0.32
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-06,85,34.3,21.5,26.4,28.6,8.0,16.0,2026-03-06T07:00,2026-03-06T18:21,40877.4,0.0,0.8,4.9,5.7,1.7,0.7,2.31,14.0,19,15,10,32.3,61.2,352,1.2,0.15
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-07,73,37.8,16.1,26.9,26.4,5.0,16.3,2026-03-07T06:58,2026-03-07T18:22,41086.41,37451.26,5.05,5.05,1.7,0.6,0.0,0.77,3.0,14,7,2,35.6,71.3,270,15.83,1.13
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-08,3,40.6,33.0,36.8,33.1,26.4,28.9,2026-03-08T06:56,2026-03-08T18:24,41296.27,37167.82,4.35,4.45,0.0,0.0,0.0,0.0,0.0,21,16,10,28.7,60.5,255,14.54,1.14
22,Grand Forks Air Force Base,,47.96111111111112,-97.40111111111112,act,xlsx,,2026-03-09,3,47.0,20.6,35.0,35.2,9.1,23.8,2026-03-09T06:54,2026-03-09T18:25,41506.84,38117.2,3.15,4.0,0.0,0.0,0.0,0.0,0.0,28,20,15,40.8,74.2,281,12.7,1.27
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-03,73,32.1,15.4,25.7,26.1,7.8,18.6,2026-03-03T06:16,2026-03-03T17:37,40814.15,20016.13,3.1,4.9,10.2,7.2,0.0,2.1,9.0,96,31,0,10.8,27.0,187,12.02,1.02
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-04,56,49.2,29.3,38.0,45.4,22.6,32.9,2026-03-04T06:15,2026-03-04T17:38,40983.48,37010.86,4.8,4.9,0.5,0.5,0.0,0.0,3.0,77,9,0,10.6,27.4,241,17.3,1.8
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-05,63,34.6,32.3,33.3,29.8,26.5,28.0,2026-03-05T06:13,2026-03-05T17:39,41153.93,277.86,0.75,4.75,9.02,9.02,0.0,0.0,16.0,63,23,2,9.7,33.5,52,0.87,0.2
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-06,71,35.7,32.5,33.6,30.2,24.7,26.8,2026-03-06T06:11,2026-03-06T17:40,41325.37,0.0,0.9,4.9,9.9,9.5,0.0,0.28,11.0,81,46,9,18.5,43.6,34,1.43,0.23
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-07,53,48.3,32.6,37.3,43.0,27.8,32.0,2026-03-07T06:10,2026-03-07T17:41,41497.68,0.0,0.9,5.15,2.0,1.6,0.4,0.0,7.0,48,16,8,18.1,70.2,181,1.47,0.24
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-08,55,52.8,38.5,46.2,48.3,32.9,40.2,2026-03-08T06:08,2026-03-08T17:43,41670.73,37538.43,4.85,4.95,1.9,1.8,0.1,0.0,5.0,48,16,5,22.5,76.0,263,17.5,2.03
23,Hanscom Air Force Base,,42.47,-71.28916666666666,act,xlsx,,2026-03-09,3,64.8,38.6,50.6,61.6,32.6,46.2,2026-03-09T06:06,2026-03-09T17:44,41844.41,38559.44,4.9,4.9,0.0,0.0,0.0,0.0,0.0,10,9,8,12.4,52.6,220,17.99,2.66
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-03,73,48.6,33.7,40.5,44.5,28.6,36.4,2026-03-03T06:58,2026-03-03T18:21,40952.37,26689.44,3.3,5.3,4.2,3.3,0.0,0.63,5.0,68,14,0,8.7,10.8,301,14.15,1.7
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-04,3,54.1,36.4,43.9,51.5,26.3,38.6,2026-03-04T06:56,2026-03-04T18:22,41113.88,34550.54,5.4,5.4,0.0,0.0,0.0,0.0,0.0,23,5,0,33.8,74.2,181,17.99,2.43
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-05,85,40.5,33.2,36.3,34.1,24.3,28.9,2026-03-05T06:55,2026-03-05T18:23,41276.45,33225.55,2.8,5.2,5.62,1.8,1.3,1.98,14.0,70,60,41,28.0,55.1,282,8.32,1.15
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-06,85,38.5,30.6,34.0,31.6,23.0,27.1,2026-03-06T06:53,2026-03-06T18:24,41439.96,38209.91,3.45,5.3,2.6,0.3,1.4,1.12,16.0,35,25,4,16.1,18.0,324,10.81,1.21
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-07,0,43.8,31.8,37.1,38.3,25.4,31.2,2026-03-07T06:52,2026-03-07T18:25,41604.3,38378.74,5.45,5.45,0.0,0.0,0.0,0.0,0.0,1,0,0,11.2,6.8,181,19.06,2.15
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-08,2,51.0,34.1,42.4,44.7,27.4,35.9,2026-03-08T06:50,2026-03-08T18:26,41769.35,38550.94,5.35,5.4,0.0,0.0,0.0,0.0,0.0,5,3,1,11.0,9.4,147,18.75,2.59
24,Hill Air Force Base,,41.12388888888889,-111.97277777777778,act,xlsx,,2026-03-09,3,60.7,41.5,50.1,54.7,33.9,43.4,2026-03-09T06:48,2026-03-09T18:27,41935.0,38720.57,5.5,5.5,0.0,0.0,0.0,0.0,0.0,13,6,1,12.3,15.1,142,18.97,3.39
25,Homey Airport,,37.23333333333333,-115.80833333333334,act,xlsx,,2026-03-03,0,63.4,37.3,49.2,58.8,29.7,43.0,2026-03-03T06:11,2026-03-03T17:39,41289.7,37831.38,6.15,6.15,0.0,0.0,0.0,0.0,0.0,0,0,0,13.1,24.1,307,20.27,3.4
25,Homey Airport,,37.23333333333333,-115.80833333333334,act,xlsx,,2026-03-04,3,66.0,36.7,50.6,57.9,30.5,42.7,2026-03-04T06:09,2026-03-04T17:40,41430.22,30276.49,5.6,6.2,0.0,0.0,0.0,0.0,0.0,7,1,0,27.1,45.0,248,19.52,4.35
25,Homey Airport,,37.23333333333333,-115.80833333333334,act,xlsx,,2026-03-05,3,50.4,39.1,44.3,34.6,25.8,31.6,2026-03-05T06:08,2026-03-05T17:41,41571.68,38292.05,6.05,6.05,0.0,0.0,0.0,0.0,0.0,7,4,0,43.9,54.0,346,20.34,3.94
25,Homey Airport,,37.23333333333333,-115.80833333333334,act,xlsx,,2026-03-06,51,46.1,35.7,41.1,34.0,25.9,30.6,2026-03-06T06:06,2026-03-06T17:42,41713.98,38484.84,5.4,5.9,0.1,0.0,0.1,0.0,1.0,0,0,0,35.1,47.5,9,18.36,3.14
25,Homey Airport,,37.23333333333333,-115.80833333333334,act,xlsx,,2026-03-07,0,55.6,37.2,46.0,40.3,21.6,32.0,2026-03-07T06:05,2026-03-07T17:43,41857.0,38683.39,5.95,5.95,0.0,0.0,0.0,0.0,0.0,0,0,0,44.3,59.4,45,20.78,4.51
